"Distance" "MP" "Class"
"27377" 6978 93.2 "Mammalia"
"27378" 6885 93.1 "Mammalia"
"27379" 6852 92.9 "Mammalia"
"27380" 6647 96 "Mammalia"
"27381" 6607 96 "Mammalia"
"27382" 6598 95.5 "Mammalia"
"27383" 6563 94.2 "Mammalia"
"27384" 6553 94.9 "Mammalia"
"27385" 6549 95.3 "Mammalia"
"27386" 6520 95.2 "Mammalia"
"27387" 6489 95.2 "Mammalia"
"27388" 6429 95.6 "Mammalia"
"27389" 6346 96.2 "Mammalia"
"27390" 6282 95.7 "Mammalia"
"27391" 6258 91.9 "Mammalia"
"27392" 6246 91 "Mammalia"
"27393" 6218 89.4 "Mammalia"
"27394" 6180 88.1 "Mammalia"
"27395" 6127 88.3 "Mammalia"
"27396" 5992 65.1 "Mammalia"
"27397" 5965 94.9 "Mammalia"
"27398" 5781 95.6 "Mammalia"
"27399" 5713 95 "Mammalia"
"27400" 5710 95.5 "Mammalia"
"27401" 5706 95.3 "Mammalia"
"27402" 5694 95.3 "Mammalia"
"27403" 5571 94.6 "Mammalia"
"27404" 5515 94.3 "Mammalia"
"27405" 5473 94.8 "Mammalia"
"27406" 5443 94.8 "Mammalia"
"27407" 5329 95.2 "Mammalia"
"27408" 5319 96.3 "Mammalia"
"27409" 5317 96.1 "Mammalia"
"27410" 5150 90.2 "Mammalia"
"27411" 5101 36.6 "Mammalia"
"27412" 5099 20.3 "Mammalia"
"27413" 5055 15.9 "Mammalia"
"27414" 4985 15.9 "Mammalia"
"27415" 4906 14.7 "Mammalia"
"27416" 4904 11 "Mammalia"
"27417" 4589 51.4 "Mammalia"
"27418" 4547 61.2 "Mammalia"
"27419" 4444 65.8 "Mammalia"
"27420" 4388 51.4 "Mammalia"
"27421" 4200 58.2 "Mammalia"
"27422" 4153 55.9 "Mammalia"
"27423" 4119 42.8 "Mammalia"
"27424" 4112 57.3 "Mammalia"
"27425" 4086 73.5 "Mammalia"
"27426" 3988 72.4 "Mammalia"
"27427" 3930 79.6 "Mammalia"
"27428" 3928 85.5 "Mammalia"
"27429" 3540 45.4 "Mammalia"
"27430" 3499 39.7 "Mammalia"
"27431" 3437 42.1 "Mammalia"
"27432" 3286 4.9 "Mammalia"
"27433" 3240 4.5 "Mammalia"
"27434" 3204 5.4 "Mammalia"
"27435" 3170 4.6 "Mammalia"
"27436" 3039 3.4 "Mammalia"
"27437" 3010 3 "Mammalia"
"27438" 3001 3.2 "Mammalia"
"27439" 2982 3.1 "Mammalia"
"27440" 2879 3.3 "Mammalia"
"27441" 2847 3.3 "Mammalia"
"27442" 2829 3.1 "Mammalia"
"27443" 2813 3.4 "Mammalia"
"27444" 2806 3.2 "Mammalia"
"27445" 2794 3.5 "Mammalia"
"27446" 2788 3.3 "Mammalia"
"27447" 2742 3.1 "Mammalia"
"27448" 2725 3.1 "Mammalia"
"27449" 2722 3.4 "Mammalia"
"27450" 2713 3.3 "Mammalia"
"27451" 2702 3.5 "Mammalia"
"27452" 2541 3.2 "Mammalia"
"27453" 2517 3.7 "Mammalia"
"27454" 2490 3.5 "Mammalia"
"27455" 2469 3.5 "Mammalia"
"27456" 2455 3.4 "Mammalia"
"27457" 2445 3.7 "Mammalia"
"27458" 2412 3.6 "Mammalia"
"27459" 2369 3.2 "Mammalia"
"27460" 2345 3.7 "Mammalia"
"27461" 2343 3.4 "Mammalia"
"27462" 2314 3.7 "Mammalia"
"27463" 2307 3.6 "Mammalia"
"27464" 2271 3.1 "Mammalia"
"27465" 2266 3.4 "Mammalia"
"27466" 2258 3.2 "Mammalia"
"27467" 2252 3.5 "Mammalia"
"27468" 2248 3.4 "Mammalia"
"27469" 2221 3.5 "Mammalia"
"27470" 2212 3.5 "Mammalia"
"27471" 2178 3.4 "Mammalia"
"27472" 2161 3.6 "Mammalia"
"27473" 2149 3.6 "Mammalia"
"27474" 2146 3.6 "Mammalia"
"27475" 2120 3.6 "Mammalia"
"27476" 2116 3.9 "Mammalia"
"27477" 2108 4.2 "Mammalia"
"27478" 2104 4.2 "Mammalia"
"27479" 2100 4 "Mammalia"
"27480" 2080 4.1 "Mammalia"
"27481" 2078 3.5 "Mammalia"
"27482" 2074 4.1 "Mammalia"
"27483" 2039 3.8 "Mammalia"
"27484" 2021 3.4 "Mammalia"
"27485" 1990 3.5 "Mammalia"
"27486" 1963 3.3 "Mammalia"
"27487" 1957 3.3 "Mammalia"
"27488" 1945 3.5 "Mammalia"
"27489" 1931 3.4 "Mammalia"
"27490" 1921 3.6 "Mammalia"
"27491" 1891 3.5 "Mammalia"
"27492" 1824 3.3 "Mammalia"
"27493" 1765 3.3 "Mammalia"
"27494" 1713 3.4 "Mammalia"
"27495" 1687 3.3 "Mammalia"
"27496" 1656 3.4 "Mammalia"
"27497" 1529 3.3 "Mammalia"
"27498" 1507 3.1 "Mammalia"
"27499" 1500 3.3 "Mammalia"
"27500" 1471 3.6 "Mammalia"
"27501" 1463 3.5 "Mammalia"
"27502" 1445 3.4 "Mammalia"
"27503" 1426 3.3 "Mammalia"
"27504" 1400 3.7 "Mammalia"
"27505" 1398 3.4 "Mammalia"
"27506" 1370 3.8 "Mammalia"
"27507" 1358 3.4 "Mammalia"
"27508" 1346 2.9 "Mammalia"
"27509" 1335 3.2 "Mammalia"
"27510" 1277 3.2 "Mammalia"
"27511" 1271 3.1 "Mammalia"
"27512" 1265 3.1 "Mammalia"
"27513" 1220 3.3 "Mammalia"
"27514" 1217 3.3 "Mammalia"
"27515" 1178 3.3 "Mammalia"
"27516" 1154 3.3 "Mammalia"
"27517" 1143 3.8 "Mammalia"
"27518" 1139 3.6 "Mammalia"
"27519" 1137 3.5 "Mammalia"
"27520" 1125 4.1 "Mammalia"
"27521" 1118 3.9 "Mammalia"
"27522" 1103 3.7 "Mammalia"
"27523" 1095 3.7 "Mammalia"
"27524" 1082 3.5 "Mammalia"
"27525" 1076 3.7 "Mammalia"
"27526" 1070 3.7 "Mammalia"
"27527" 1032 3.6 "Mammalia"
"27528" 1025 3.8 "Mammalia"
"27529" 1010 3.8 "Mammalia"
"27530" 1005 3.8 "Mammalia"
"27531" 995 3.7 "Mammalia"
"27532" 992 3.3 "Mammalia"
"27533" 988 3.6 "Mammalia"
"27534" 986 3.3 "Mammalia"
"27535" 980 3.8 "Mammalia"
"27536" 965 3.4 "Mammalia"
"27537" 959 3.6 "Mammalia"
"27538" 953 3.4 "Mammalia"
"27539" 950 3.3 "Mammalia"
"27540" 947 3.3 "Mammalia"
"27541" 943 3.7 "Mammalia"
"27542" 941 3.5 "Mammalia"
"27543" 938 3.7 "Mammalia"
"27544" 913 3.8 "Mammalia"
"27545" 903 3.2 "Mammalia"
"27546" 899 3.5 "Mammalia"
"27547" 897 3.5 "Mammalia"
"27548" 887 3.6 "Mammalia"
"27549" 881 3.3 "Mammalia"
"27550" 875 3.1 "Mammalia"
"27551" 860 2.9 "Mammalia"
"27552" 857 3.3 "Mammalia"
"27553" 855 3.4 "Mammalia"
"27554" 852 3.5 "Mammalia"
"27555" 839 3.4 "Mammalia"
"27556" 829 3 "Mammalia"
"27557" 826 3.4 "Mammalia"
"27558" 823 3.3 "Mammalia"
"27559" 819 3.1 "Mammalia"
"27560" 794 3.4 "Mammalia"
"27561" 789 2.9 "Mammalia"
"27562" 785 3.5 "Mammalia"
"27563" 783 3.5 "Mammalia"
"27564" 754 3.3 "Mammalia"
"27565" 748 3.1 "Mammalia"
"27566" 742 3.4 "Mammalia"
"27567" 740 2.9 "Mammalia"
"27568" 737 3.2 "Mammalia"
"27569" 735 3.8 "Mammalia"
"27570" 733 3.3 "Mammalia"
"27571" 700 3.4 "Mammalia"
"27572" 696 2.9 "Mammalia"
"27573" 687 2.6 "Mammalia"
"27574" 681 3.1 "Mammalia"
"27575" 677 3.3 "Mammalia"
"27576" 665 3.4 "Mammalia"
"27577" 662 3 "Mammalia"
"27578" 657 3.4 "Mammalia"
"27579" 654 3.6 "Mammalia"
"27580" 652 3.7 "Mammalia"
"27581" 650 3.9 "Mammalia"
"27582" 648 3.4 "Mammalia"
"27583" 644 2.7 "Mammalia"
"27584" 642 2.8 "Mammalia"
"27585" 639 3.4 "Mammalia"
"27586" 623 3.2 "Mammalia"
"27587" 619 2.9 "Mammalia"
"27588" 616 3.2 "Mammalia"
"27589" 611 3.3 "Mammalia"
"27590" 598 3.4 "Mammalia"
"27591" 596 3.6 "Mammalia"
"27592" 590 3.5 "Mammalia"
"27593" 586 3.2 "Mammalia"
"27594" 579 3.2 "Mammalia"
"27595" 577 3.6 "Mammalia"
"27596" 574 3.6 "Mammalia"
"27597" 559 3.5 "Mammalia"
"27598" 549 3 "Mammalia"
"27599" 543 2.9 "Mammalia"
"27600" 528 3.4 "Mammalia"
"27601" 526 3.1 "Mammalia"
"27602" 518 3.8 "Mammalia"
"27603" 506 3.3 "Mammalia"
"27604" 502 3.1 "Mammalia"
"27605" 500 3.1 "Mammalia"
"27606" 491 3.5 "Mammalia"
"27607" 476 3.1 "Mammalia"
"27608" 474 2.9 "Mammalia"
"27609" 470 3.6 "Mammalia"
"27610" 468 3.3 "Mammalia"
"27611" 459 3.3 "Mammalia"
"27612" 449 3.5 "Mammalia"
"27613" 446 3 "Mammalia"
"27614" 444 2.9 "Mammalia"
"27615" 440 3.7 "Mammalia"
"27616" 429 3.7 "Mammalia"
"27617" 414 3.1 "Mammalia"
"27618" 412 2.9 "Mammalia"
"27619" 408 3.7 "Mammalia"
"27620" 406 3.8 "Mammalia"
"27621" 398 3.4 "Mammalia"
"27622" 374 3.2 "Mammalia"
"27623" 362 3.4 "Mammalia"
"27624" 360 3.2 "Mammalia"
"27625" 349 3.7 "Mammalia"
"27626" 328 3.5 "Mammalia"
"27627" 310 3.6 "Mammalia"
"27628" 307 3.7 "Mammalia"
"27629" 297 3.4 "Mammalia"
"27630" 292 3.5 "Mammalia"
"27631" 286 3.7 "Mammalia"
"27632" 272 3.8 "Mammalia"
"27633" 270 3.4 "Mammalia"
"27634" 263 4 "Mammalia"
"27635" 259 3.5 "Mammalia"
"27636" 257 3.3 "Mammalia"
"27637" 251 4.5 "Mammalia"
"27638" 249 4.2 "Mammalia"
"27639" 243 3.8 "Mammalia"
"27640" 235 3.3 "Mammalia"
"27641" 233 3.2 "Mammalia"
"27642" 215 4.1 "Mammalia"
"27643" 194 3.4 "Mammalia"
"27644" 192 3.4 "Mammalia"
"27645" 183 4.2 "Mammalia"
"27646" 180 3.5 "Mammalia"
"27647" 175 3.4 "Mammalia"
"27648" 158 3.2 "Mammalia"
"27649" 151 3.2 "Mammalia"
"27650" 146 3.4 "Mammalia"
"27651" 137 3.4 "Mammalia"
"27652" 127 3.5 "Mammalia"
"27653" 123 3.5 "Mammalia"
"27654" 114 3.7 "Mammalia"
"27655" 112 3.4 "Mammalia"
"27656" 108 4 "Mammalia"
"27657" 101 3.9 "Mammalia"
"27658" 95 3.5 "Mammalia"
"27659" 87 3.6 "Mammalia"
"27660" 74 3.4 "Mammalia"
"27661" 71 3.2 "Mammalia"
"27662" 61 3.4 "Mammalia"
"27663" 57 3.3 "Mammalia"
"27664" 49 3.2 "Mammalia"
"27665" 40 3 "Mammalia"
"27666" 26 3.2 "Mammalia"
"27667" 24 3.3 "Mammalia"
"27668" 19 3.5 "Mammalia"
"27669" 15 3 "Mammalia"
"27670" 13 3 "Mammalia"
"27671" 7 3.6 "Mammalia"
"27672" 4 3.7 "Mammalia"
"27673" -5 3.2 "Mammalia"
"27674" -7 3 "Mammalia"
"27675" -10 3.7 "Mammalia"
"27676" -12 3.9 "Mammalia"
"27677" -15 3.7 "Mammalia"
"27678" -18 3.3 "Mammalia"
"27679" -32 3 "Mammalia"
"27680" -35 2.8 "Mammalia"
"27681" -38 3.7 "Mammalia"
"27682" -40 3.3 "Mammalia"
"27683" -44 3.6 "Mammalia"
"27684" -48 3.8 "Mammalia"
"27685" -69 3.3 "Mammalia"
"27686" -74 3.4 "Mammalia"
"27687" -77 3.6 "Mammalia"
"27688" -79 3.9 "Mammalia"
"27689" -81 3.9 "Mammalia"
"27690" -94 3.4 "Mammalia"
"27691" -96 3.4 "Mammalia"
"27692" -99 3.4 "Mammalia"
"27693" -110 3.2 "Mammalia"
"27694" -116 3.1 "Mammalia"
"27695" -119 3.3 "Mammalia"
"27696" -161 3.1 "Mammalia"
"27697" -178 3.2 "Mammalia"
"27698" -184 3.6 "Mammalia"
"27699" -218 3.5 "Mammalia"
"27700" -225 3.3 "Mammalia"
"27701" -244 3.7 "Mammalia"
"27702" -257 3.4 "Mammalia"
"27703" -259 4.1 "Mammalia"
"27704" -261 3.9 "Mammalia"
"27705" -264 3.2 "Mammalia"
"27706" -273 2.9 "Mammalia"
"27707" -275 2.7 "Mammalia"
"27708" -282 3.5 "Mammalia"
"27709" -296 3.1 "Mammalia"
"27710" -301 3.1 "Mammalia"
"27711" -307 3.2 "Mammalia"
"27712" -327 3.1 "Mammalia"
"27713" -336 3.2 "Mammalia"
"27714" -343 3.2 "Mammalia"
"27715" -359 3.5 "Mammalia"
"27716" -361 3.3 "Mammalia"
"27717" -399 3.6 "Mammalia"
"27718" -428 3.2 "Mammalia"
"27719" -454 3.2 "Mammalia"
"27720" -514 3.1 "Mammalia"
"27721" -657 2.9 "Mammalia"
"27722" -672 3.5 "Mammalia"
"27723" -679 3.6 "Mammalia"
"27724" -703 3.9 "Mammalia"
"27725" -709 4.1 "Mammalia"
"27726" -760 3.9 "Mammalia"
"27727" -825 3.9 "Mammalia"
"27728" -837 3.7 "Mammalia"
"27729" -862 3.3 "Mammalia"
"27730" -884 3.4 "Mammalia"
"27731" -896 3.3 "Mammalia"
"27732" -901 3.1 "Mammalia"
"27733" -919 3.2 "Mammalia"
"27734" -940 3.2 "Mammalia"
"27735" -944 3.4 "Mammalia"
"27736" -962 3.3 "Mammalia"
"27737" -1003 3.3 "Mammalia"
"27738" -1005 3.3 "Mammalia"
"27739" -1054 3.3 "Mammalia"
"27740" -1059 3.5 "Mammalia"
"27741" -1141 3.4 "Mammalia"
"27742" -1149 4.8 "Mammalia"
"27743" -1227 12.6 "Mammalia"
"27744" -1249 32.2 "Mammalia"
"27745" -1367 50.8 "Mammalia"
"27746" -1372 51.1 "Mammalia"
"27747" -1382 47.2 "Mammalia"
"27748" -1384 52.4 "Mammalia"
"27749" -1411 53 "Mammalia"
"27750" -1442 47 "Mammalia"
"27751" -1468 35.5 "Mammalia"
"27752" -1553 24 "Mammalia"
"27753" -1600 14.6 "Mammalia"
"27754" -1641 8.1 "Mammalia"
"27755" -1730 5.9 "Mammalia"
"27756" -1773 5.5 "Mammalia"
"27757" -1781 6.7 "Mammalia"
"27758" -1791 10.1 "Mammalia"
"27759" -1846 33.2 "Mammalia"
"27760" -1853 51.1 "Mammalia"
"27761" -1876 56.3 "Mammalia"
"27762" -1878 51.7 "Mammalia"
"27763" -1901 48.6 "Mammalia"
"27764" -1916 53.8 "Mammalia"
"27765" -1954 52.7 "Mammalia"
"27766" -2066 41.6 "Mammalia"
"27767" -2214 58.9 "Mammalia"
"27768" -2283 86.5 "Mammalia"
"27769" -2345 88.8 "Mammalia"
"27770" -2359 91.4 "Mammalia"
"27771" -2399 91.9 "Mammalia"
"27772" -2451 93.7 "Mammalia"
"27773" -2492 94.4 "Mammalia"
"27774" -2497 95.3 "Mammalia"
"27775" -2562 95 "Mammalia"
"27776" -2581 93.2 "Mammalia"
"27777" -2594 81.4 "Mammalia"
"27778" -2605 68.8 "Mammalia"
"27779" -2684 89.7 "Mammalia"
"27780" -2714 94.2 "Mammalia"
"27781" -2757 95.5 "Mammalia"
"27782" -2775 95.9 "Mammalia"
"27783" -2916 95.6 "Mammalia"
"27784" -2941 95.5 "Mammalia"
"27785" -3018 96 "Mammalia"
"27786" -3045 96.2 "Mammalia"
"27787" -3067 96.4 "Mammalia"
"27788" -3193 96.2 "Mammalia"
"27789" -3341 94.2 "Mammalia"
"27790" -3375 95 "Mammalia"
"27791" -3537 97 "Mammalia"
"27792" -3617 96.8 "Mammalia"
"27793" -3631 96.8 "Mammalia"
"27794" -3696 96.5 "Mammalia"
"27795" -3711 96.2 "Mammalia"
"27796" -3746 94.3 "Mammalia"
"27797" -3763 89.9 "Mammalia"
"27798" -3894 94.1 "Mammalia"
"27799" -3906 95.8 "Mammalia"
"27800" -3934 95.7 "Mammalia"
"27801" -3939 94.1 "Mammalia"
"27802" -3966 93.7 "Mammalia"
"27803" -3976 93.5 "Mammalia"
"27804" -4084 91.5 "Mammalia"
"27805" -4094 92.2 "Mammalia"
"27806" -4126 91.6 "Mammalia"
"27807" -4151 87.2 "Mammalia"
"27808" -4425 95.3 "Mammalia"
"27809" -4654 96.5 "Mammalia"
"27810" -4672 96.2 "Mammalia"
"27811" -4694 96.3 "Mammalia"
"27812" -4707 96.3 "Mammalia"
"27813" -4818 95.7 "Mammalia"
"27814" -4925 93.7 "Mammalia"
"27815" -4964 91 "Mammalia"
"27816" -5018 90.2 "Mammalia"
"27817" -5028 92.5 "Mammalia"
"27818" -5072 94.6 "Mammalia"
"27819" -5074 93.9 "Mammalia"
"27820" -5082 93.9 "Mammalia"
"27821" -5234 95 "Mammalia"
"27822" -5316 94 "Mammalia"
"27823" -5338 94 "Mammalia"
"27824" -5380 94.7 "Mammalia"
"27825" -5504 94.3 "Mammalia"
"27826" -5519 93.3 "Mammalia"
"27827" -5604 93.6 "Mammalia"
"27828" -5619 93.9 "Mammalia"
"27829" -5672 95.6 "Mammalia"
"27830" -5682 95.2 "Mammalia"
"27831" -5724 94.3 "Mammalia"
"27832" -5736 94.9 "Mammalia"
"27833" -5740 94.8 "Mammalia"
"27834" -5770 93.7 "Mammalia"
"27835" -5821 95.2 "Mammalia"
"27836" -5832 95.1 "Mammalia"
"27837" -5875 91.6 "Mammalia"
"27838" -6100 91.5 "Mammalia"
"27839" -6130 90.6 "Mammalia"
"27840" -6236 85.9 "Mammalia"
"27841" -6284 77.4 "Mammalia"
"27842" -6353 62.8 "Mammalia"
"27843" -6381 60.2 "Mammalia"
"27844" -6397 44.8 "Mammalia"
"27845" -6407 46.9 "Mammalia"
"27846" -6442 52.3 "Mammalia"
"27847" -6488 52.5 "Mammalia"
"27848" -6528 72.4 "Mammalia"
"27849" -6545 89.4 "Mammalia"
"27850" -6568 93.7 "Mammalia"
"27851" -6637 94.2 "Mammalia"
"27852" -6641 94.4 "Mammalia"
"27853" -6653 93.8 "Mammalia"
"27854" -6713 93.8 "Mammalia"
"27855" -6773 91.9 "Mammalia"
"27856" -6881 74.3 "Mammalia"
"27857" -7104 94.2 "Mammalia"
"27858" -7149 94.8 "Mammalia"
"27859" -7160 94.4 "Mammalia"
"27860" -7166 95.1 "Mammalia"
"27861" -7205 95.1 "Mammalia"
"27862" -7234 95.1 "Mammalia"
"27863" -7238 94.9 "Mammalia"
"27864" -7270 95.5 "Mammalia"
"27865" -7294 95.6 "Mammalia"
"27866" -7309 94.3 "Mammalia"
"27867" -7318 93.5 "Mammalia"
"27868" -7419 92.5 "Mammalia"
"27869" -7431 95.2 "Mammalia"
"27870" -7456 95.5 "Mammalia"
"27871" -7508 95.2 "Mammalia"
"27872" -7572 95.6 "Mammalia"
"27873" -7611 95.5 "Mammalia"
"27874" -7658 93.7 "Mammalia"
"27875" -7666 90.8 "Mammalia"
"27876" -7674 90 "Mammalia"
"27877" -7819 53.4 "Mammalia"
"27878" -7841 47.9 "Mammalia"
"27879" -7940 43.1 "Mammalia"
"27880" -7951 43.5 "Mammalia"
"27881" -7973 42.1 "Mammalia"
"27882" -8027 44.7 "Mammalia"
"27883" -8328 73.5 "Mammalia"
"27884" -8339 76.1 "Mammalia"
"27885" -8501 73.2 "Mammalia"
"27886" -9240 93.9 "Mammalia"
"27887" -9275 94.4 "Mammalia"
"27888" -9425 81 "Mammalia"
"27889" -9500 78.2 "Mammalia"
"27890" -9550 87.1 "Mammalia"
"27891" -9572 88.8 "Mammalia"
"27892" -9689 90 "Mammalia"
"27893" -9720 91.7 "Mammalia"
"27894" -9733 94.5 "Mammalia"
"27895" -9855 95.6 "Mammalia"
"27896" -9983 95 "Mammalia"
"27897" 9988 96.8 "Mammalia"
"27898" 9958 96.8 "Mammalia"
"27899" 9824 96.5 "Mammalia"
"27900" 9807 96.1 "Mammalia"
"27901" 9769 95.7 "Mammalia"
"27902" 9651 93.9 "Mammalia"
"27903" 9504 72.6 "Mammalia"
"27904" 9358 71.6 "Mammalia"
"27905" 9333 73.5 "Mammalia"
"27906" 9318 76.7 "Mammalia"
"27907" 9288 75.4 "Mammalia"
"27908" 9256 62.2 "Mammalia"
"27909" 9224 51.5 "Mammalia"
"27910" 9191 60.1 "Mammalia"
"27911" 9184 67.9 "Mammalia"
"27912" 9135 80.6 "Mammalia"
"27913" 9092 83.7 "Mammalia"
"27914" 9016 84.8 "Mammalia"
"27915" 9000 84.9 "Mammalia"
"27916" 8970 84.2 "Mammalia"
"27917" 8903 88.8 "Mammalia"
"27918" 8897 89 "Mammalia"
"27919" 8894 72.3 "Mammalia"
"27920" 8872 62.5 "Mammalia"
"27921" 8791 72.5 "Mammalia"
"27922" 8612 93 "Mammalia"
"27923" 8563 91.8 "Mammalia"
"27924" 8559 95.5 "Mammalia"
"27925" 8557 95.8 "Mammalia"
"27926" 8547 94.2 "Mammalia"
"27927" 8519 95.2 "Mammalia"
"27928" 8503 95.4 "Mammalia"
"27929" 8489 95.8 "Mammalia"
"27930" 8429 96 "Mammalia"
"27931" 8413 95.8 "Mammalia"
"27932" 8393 96.2 "Mammalia"
"27933" 8369 96.4 "Mammalia"
"27934" 8337 95.8 "Mammalia"
"27935" 8331 93.9 "Mammalia"
"27936" 8307 93.2 "Mammalia"
"27937" 8194 92.8 "Mammalia"
"27938" 8176 94.3 "Mammalia"
"27939" 8158 95.8 "Mammalia"
"27940" 8140 96 "Mammalia"
"27941" 8125 95.7 "Mammalia"
"27942" 8048 95.8 "Mammalia"
"27943" 8008 95.6 "Mammalia"
"27944" 7976 95.1 "Mammalia"
"27945" 7902 96.1 "Mammalia"
"27946" 7900 96.1 "Mammalia"
"27947" 7856 95 "Mammalia"
"27948" 7717 95.7 "Mammalia"
"27949" 7704 95.6 "Mammalia"
"27950" 7700 95.7 "Mammalia"
"27951" 7654 95.3 "Mammalia"
"27952" 7618 95.1 "Mammalia"
"27953" 7604 96.6 "Mammalia"
"27954" 7602 96.5 "Mammalia"
"27955" 7550 95.5 "Mammalia"
"27956" 7526 95.6 "Mammalia"
"27957" 7488 94.7 "Mammalia"
"27958" 7330 92.7 "Mammalia"
"27959" 7225 43.9 "Mammalia"
"27960" 7197 58 "Mammalia"
"27961" 7131 62.5 "Mammalia"
"27962" 7079 72.1 "Mammalia"
"27963" 7074 75.7 "Mammalia"
"27964" 7039 81.6 "Mammalia"
"27965" 6946 77.4 "Mammalia"
"27966" 6913 64.9 "Mammalia"
"27967" 6708 94.6 "Mammalia"
"27968" 6668 95.3 "Mammalia"
"27969" 6659 96.3 "Mammalia"
"27970" 6624 96.4 "Mammalia"
"27971" 6614 96.6 "Mammalia"
"27972" 6610 96.2 "Mammalia"
"27973" 6550 95.9 "Mammalia"
"27974" 6534 95.8 "Mammalia"
"27975" 6490 95.5 "Mammalia"
"27976" 6341 94.5 "Mammalia"
"27977" 6317 90 "Mammalia"
"27978" 6305 85.5 "Mammalia"
"27979" 6277 88.2 "Mammalia"
"27980" 6239 88.9 "Mammalia"
"27981" 6186 90.1 "Mammalia"
"27982" 6051 59.5 "Mammalia"
"27983" 6024 79.3 "Mammalia"
"27984" 5840 90.4 "Mammalia"
"27985" 5772 89.9 "Mammalia"
"27986" 5769 91.2 "Mammalia"
"27987" 5765 92.8 "Mammalia"
"27988" 5753 91.1 "Mammalia"
"27989" 5574 91.4 "Mammalia"
"27990" 5532 94.7 "Mammalia"
"27991" 5502 95.4 "Mammalia"
"27992" 5389 93 "Mammalia"
"27993" 5379 90.2 "Mammalia"
"27994" 5210 56.3 "Mammalia"
"27995" 5161 32 "Mammalia"
"27996" 5159 22.9 "Mammalia"
"27997" 5115 18.8 "Mammalia"
"27998" 5045 10 "Mammalia"
"27999" 4966 6.2 "Mammalia"
"28000" 4964 9.4 "Mammalia"
"28001" 4649 19.5 "Mammalia"
"28002" 4607 21.8 "Mammalia"
"28003" 4504 18.5 "Mammalia"
"28004" 4260 17.7 "Mammalia"
"28005" 4214 20.3 "Mammalia"
"28006" 4180 23.4 "Mammalia"
"28007" 4173 18.7 "Mammalia"
"28008" 4147 38.1 "Mammalia"
"28009" 4139 58.6 "Mammalia"
"28010" 4049 66.8 "Mammalia"
"28011" 3991 71.3 "Mammalia"
"28012" 3989 81.5 "Mammalia"
"28013" 3599 42.5 "Mammalia"
"28014" 3558 35.6 "Mammalia"
"28015" 3496 31.4 "Mammalia"
"28016" 3345 5.2 "Mammalia"
"28017" 3299 7.8 "Mammalia"
"28018" 3263 23.2 "Mammalia"
"28019" 3229 12.8 "Mammalia"
"28020" 3098 12.3 "Mammalia"
"28021" 3069 11.6 "Mammalia"
"28022" 3060 10.2 "Mammalia"
"28023" 3041 11.2 "Mammalia"
"28024" 2938 8 "Mammalia"
"28025" 2906 3.8 "Mammalia"
"28026" 2872 2.6 "Mammalia"
"28027" 2865 2.8 "Mammalia"
"28028" 2853 2.8 "Mammalia"
"28029" 2847 3 "Mammalia"
"28030" 2801 3 "Mammalia"
"28031" 2784 3.4 "Mammalia"
"28032" 2781 3.4 "Mammalia"
"28033" 2772 3 "Mammalia"
"28034" 2761 3.1 "Mammalia"
"28035" 2600 3.5 "Mammalia"
"28036" 2576 4.2 "Mammalia"
"28037" 2549 5.1 "Mammalia"
"28038" 2528 6.1 "Mammalia"
"28039" 2514 6 "Mammalia"
"28040" 2504 4.2 "Mammalia"
"28041" 2471 3.7 "Mammalia"
"28042" 2428 3.4 "Mammalia"
"28043" 2404 3.4 "Mammalia"
"28044" 2402 2.8 "Mammalia"
"28045" 2373 3.9 "Mammalia"
"28046" 2366 3.3 "Mammalia"
"28047" 2330 3.1 "Mammalia"
"28048" 2325 3.2 "Mammalia"
"28049" 2317 2.9 "Mammalia"
"28050" 2311 3.1 "Mammalia"
"28051" 2307 3.7 "Mammalia"
"28052" 2280 4.3 "Mammalia"
"28053" 2271 5.5 "Mammalia"
"28054" 2237 6.4 "Mammalia"
"28055" 2220 6.1 "Mammalia"
"28056" 2208 5 "Mammalia"
"28057" 2205 4.5 "Mammalia"
"28058" 2179 4.8 "Mammalia"
"28059" 2175 5.8 "Mammalia"
"28060" 2167 5.8 "Mammalia"
"28061" 2163 5 "Mammalia"
"28062" 2159 4 "Mammalia"
"28063" 2139 4.2 "Mammalia"
"28064" 2137 4.4 "Mammalia"
"28065" 2133 4.5 "Mammalia"
"28066" 2098 4.8 "Mammalia"
"28067" 2080 5.3 "Mammalia"
"28068" 2049 5.1 "Mammalia"
"28069" 2022 5.3 "Mammalia"
"28070" 2016 4.7 "Mammalia"
"28071" 2004 4.8 "Mammalia"
"28072" 1990 4.3 "Mammalia"
"28073" 1980 4.3 "Mammalia"
"28074" 1950 4 "Mammalia"
"28075" 1883 3.5 "Mammalia"
"28076" 1824 3.4 "Mammalia"
"28077" 1772 3.5 "Mammalia"
"28078" 1746 3.5 "Mammalia"
"28079" 1715 3.2 "Mammalia"
"28080" 1566 3.4 "Mammalia"
"28081" 1559 3.1 "Mammalia"
"28082" 1530 3.1 "Mammalia"
"28083" 1522 3.4 "Mammalia"
"28084" 1504 3.6 "Mammalia"
"28085" 1485 3.1 "Mammalia"
"28086" 1459 3.5 "Mammalia"
"28087" 1457 3.4 "Mammalia"
"28088" 1429 3.5 "Mammalia"
"28089" 1417 3 "Mammalia"
"28090" 1405 3.4 "Mammalia"
