"mp"	"count"	"chromosome"	"dinucleotide"	"id"
78.6	1858	"chr8"	"CpG"	"hg38"
78.6	1644	"chr9"	"CpG"	"hg38"
78.6	1644	"chrX"	"CpG"	"hg38"
78.6	250	"chrY"	"CpG"	"hg38"
78.7	3274	"chr1"	"CpG"	"hg38"
78.7	2020	"chr10"	"CpG"	"hg38"
78.7	1872	"chr11"	"CpG"	"hg38"
78.7	1792	"chr12"	"CpG"	"hg38"
78.7	1226	"chr13"	"CpG"	"hg38"
78.7	1160	"chr14"	"CpG"	"hg38"
78.7	1164	"chr15"	"CpG"	"hg38"
78.7	1530	"chr16"	"CpG"	"hg38"
78.7	1366	"chr17"	"CpG"	"hg38"
78.7	1246	"chr18"	"CpG"	"hg38"
78.7	1102	"chr19"	"CpG"	"hg38"
78.7	2954	"chr2"	"CpG"	"hg38"
78.7	1050	"chr20"	"CpG"	"hg38"
78.7	558	"chr21"	"CpG"	"hg38"
78.7	780	"chr22"	"CpG"	"hg38"
78.7	2266	"chr3"	"CpG"	"hg38"
78.7	2218	"chr4"	"CpG"	"hg38"
78.7	2098	"chr5"	"CpG"	"hg38"
78.7	1922	"chr6"	"CpG"	"hg38"
78.7	2202	"chr7"	"CpG"	"hg38"
78.7	2036	"chr8"	"CpG"	"hg38"
78.7	1634	"chr9"	"CpG"	"hg38"
78.7	1628	"chrX"	"CpG"	"hg38"
78.7	228	"chrY"	"CpG"	"hg38"
78.8	3230	"chr1"	"CpG"	"hg38"
78.8	2000	"chr10"	"CpG"	"hg38"
78.8	1858	"chr11"	"CpG"	"hg38"
78.8	1674	"chr12"	"CpG"	"hg38"
78.8	1240	"chr13"	"CpG"	"hg38"
78.8	1090	"chr14"	"CpG"	"hg38"
78.8	1154	"chr15"	"CpG"	"hg38"
78.8	1482	"chr16"	"CpG"	"hg38"
78.8	1290	"chr17"	"CpG"	"hg38"
78.8	1148	"chr18"	"CpG"	"hg38"
78.8	1104	"chr19"	"CpG"	"hg38"
78.8	2938	"chr2"	"CpG"	"hg38"
78.8	1026	"chr20"	"CpG"	"hg38"
78.8	554	"chr21"	"CpG"	"hg38"
78.8	720	"chr22"	"CpG"	"hg38"
78.8	2328	"chr3"	"CpG"	"hg38"
78.8	2320	"chr4"	"CpG"	"hg38"
78.8	2128	"chr5"	"CpG"	"hg38"
78.8	1990	"chr6"	"CpG"	"hg38"
78.8	2162	"chr7"	"CpG"	"hg38"
78.8	1958	"chr8"	"CpG"	"hg38"
78.8	1742	"chr9"	"CpG"	"hg38"
78.8	1678	"chrX"	"CpG"	"hg38"
78.8	248	"chrY"	"CpG"	"hg38"
78.9	3206	"chr1"	"CpG"	"hg38"
78.9	2068	"chr10"	"CpG"	"hg38"
78.9	1744	"chr11"	"CpG"	"hg38"
78.9	1698	"chr12"	"CpG"	"hg38"
78.9	1220	"chr13"	"CpG"	"hg38"
78.9	1132	"chr14"	"CpG"	"hg38"
78.9	1196	"chr15"	"CpG"	"hg38"
78.9	1430	"chr16"	"CpG"	"hg38"
78.9	1418	"chr17"	"CpG"	"hg38"
78.9	1172	"chr18"	"CpG"	"hg38"
78.9	1080	"chr19"	"CpG"	"hg38"
78.9	2938	"chr2"	"CpG"	"hg38"
78.9	1000	"chr20"	"CpG"	"hg38"
78.9	550	"chr21"	"CpG"	"hg38"
78.9	716	"chr22"	"CpG"	"hg38"
78.9	2370	"chr3"	"CpG"	"hg38"
78.9	2162	"chr4"	"CpG"	"hg38"
78.9	2178	"chr5"	"CpG"	"hg38"
78.9	2118	"chr6"	"CpG"	"hg38"
78.9	2176	"chr7"	"CpG"	"hg38"
78.9	1900	"chr8"	"CpG"	"hg38"
78.9	1676	"chr9"	"CpG"	"hg38"
78.9	1528	"chrX"	"CpG"	"hg38"
78.9	246	"chrY"	"CpG"	"hg38"
79	3274	"chr1"	"CpG"	"hg38"
79	1938	"chr10"	"CpG"	"hg38"
79	1906	"chr11"	"CpG"	"hg38"
79	1816	"chr12"	"CpG"	"hg38"
79	1294	"chr13"	"CpG"	"hg38"
79	1118	"chr14"	"CpG"	"hg38"
79	1134	"chr15"	"CpG"	"hg38"
79	1496	"chr16"	"CpG"	"hg38"
79	1456	"chr17"	"CpG"	"hg38"
79	1080	"chr18"	"CpG"	"hg38"
79	1180	"chr19"	"CpG"	"hg38"
79	3046	"chr2"	"CpG"	"hg38"
79	1060	"chr20"	"CpG"	"hg38"
79	616	"chr21"	"CpG"	"hg38"
79	782	"chr22"	"CpG"	"hg38"
79	2348	"chr3"	"CpG"	"hg38"
79	2054	"chr4"	"CpG"	"hg38"
79	2194	"chr5"	"CpG"	"hg38"
79	2150	"chr6"	"CpG"	"hg38"
79	2170	"chr7"	"CpG"	"hg38"
79	1896	"chr8"	"CpG"	"hg38"
79	1810	"chr9"	"CpG"	"hg38"
79	1750	"chrX"	"CpG"	"hg38"
79	228	"chrY"	"CpG"	"hg38"
79.1	3298	"chr1"	"CpG"	"hg38"
79.1	2064	"chr10"	"CpG"	"hg38"
79.1	1864	"chr11"	"CpG"	"hg38"
79.1	1736	"chr12"	"CpG"	"hg38"
79.1	1272	"chr13"	"CpG"	"hg38"
79.1	1122	"chr14"	"CpG"	"hg38"
79.1	1198	"chr15"	"CpG"	"hg38"
79.1	1580	"chr16"	"CpG"	"hg38"
79.1	1332	"chr17"	"CpG"	"hg38"
79.1	1152	"chr18"	"CpG"	"hg38"
79.1	1108	"chr19"	"CpG"	"hg38"
79.1	3072	"chr2"	"CpG"	"hg38"
79.1	1104	"chr20"	"CpG"	"hg38"
79.1	544	"chr21"	"CpG"	"hg38"
79.1	748	"chr22"	"CpG"	"hg38"
79.1	2292	"chr3"	"CpG"	"hg38"
79.1	2204	"chr4"	"CpG"	"hg38"
79.1	2224	"chr5"	"CpG"	"hg38"
79.1	2032	"chr6"	"CpG"	"hg38"
79.1	2204	"chr7"	"CpG"	"hg38"
79.1	1972	"chr8"	"CpG"	"hg38"
79.1	1730	"chr9"	"CpG"	"hg38"
79.1	1634	"chrX"	"CpG"	"hg38"
79.1	258	"chrY"	"CpG"	"hg38"
79.2	3202	"chr1"	"CpG"	"hg38"
79.2	1978	"chr10"	"CpG"	"hg38"
79.2	1856	"chr11"	"CpG"	"hg38"
79.2	1832	"chr12"	"CpG"	"hg38"
79.2	1346	"chr13"	"CpG"	"hg38"
79.2	1102	"chr14"	"CpG"	"hg38"
79.2	1138	"chr15"	"CpG"	"hg38"
79.2	1518	"chr16"	"CpG"	"hg38"
79.2	1356	"chr17"	"CpG"	"hg38"
79.2	1146	"chr18"	"CpG"	"hg38"
79.2	1112	"chr19"	"CpG"	"hg38"
79.2	3122	"chr2"	"CpG"	"hg38"
79.2	1044	"chr20"	"CpG"	"hg38"
79.2	556	"chr21"	"CpG"	"hg38"
79.2	796	"chr22"	"CpG"	"hg38"
79.2	2336	"chr3"	"CpG"	"hg38"
79.2	2254	"chr4"	"CpG"	"hg38"
79.2	2192	"chr5"	"CpG"	"hg38"
79.2	2018	"chr6"	"CpG"	"hg38"
79.2	2278	"chr7"	"CpG"	"hg38"
79.2	1910	"chr8"	"CpG"	"hg38"
79.2	1634	"chr9"	"CpG"	"hg38"
79.2	1650	"chrX"	"CpG"	"hg38"
79.2	258	"chrY"	"CpG"	"hg38"
79.3	3376	"chr1"	"CpG"	"hg38"
79.3	2066	"chr10"	"CpG"	"hg38"
79.3	1874	"chr11"	"CpG"	"hg38"
79.3	1692	"chr12"	"CpG"	"hg38"
79.3	1288	"chr13"	"CpG"	"hg38"
79.3	1160	"chr14"	"CpG"	"hg38"
79.3	1206	"chr15"	"CpG"	"hg38"
79.3	1520	"chr16"	"CpG"	"hg38"
79.3	1444	"chr17"	"CpG"	"hg38"
79.3	1224	"chr18"	"CpG"	"hg38"
79.3	1152	"chr19"	"CpG"	"hg38"
79.3	3162	"chr2"	"CpG"	"hg38"
79.3	1130	"chr20"	"CpG"	"hg38"
79.3	534	"chr21"	"CpG"	"hg38"
79.3	760	"chr22"	"CpG"	"hg38"
79.3	2384	"chr3"	"CpG"	"hg38"
79.3	2246	"chr4"	"CpG"	"hg38"
79.3	2156	"chr5"	"CpG"	"hg38"
79.3	2002	"chr6"	"CpG"	"hg38"
79.3	2368	"chr7"	"CpG"	"hg38"
79.3	2000	"chr8"	"CpG"	"hg38"
79.3	1710	"chr9"	"CpG"	"hg38"
79.3	1564	"chrX"	"CpG"	"hg38"
79.3	262	"chrY"	"CpG"	"hg38"
79.4	3342	"chr1"	"CpG"	"hg38"
79.4	2040	"chr10"	"CpG"	"hg38"
79.4	1848	"chr11"	"CpG"	"hg38"
79.4	1820	"chr12"	"CpG"	"hg38"
79.4	1288	"chr13"	"CpG"	"hg38"
79.4	1138	"chr14"	"CpG"	"hg38"
79.4	1172	"chr15"	"CpG"	"hg38"
79.4	1684	"chr16"	"CpG"	"hg38"
79.4	1400	"chr17"	"CpG"	"hg38"
79.4	1182	"chr18"	"CpG"	"hg38"
79.4	1232	"chr19"	"CpG"	"hg38"
79.4	3110	"chr2"	"CpG"	"hg38"
79.4	1084	"chr20"	"CpG"	"hg38"
79.4	562	"chr21"	"CpG"	"hg38"
79.4	756	"chr22"	"CpG"	"hg38"
79.4	2444	"chr3"	"CpG"	"hg38"
79.4	2152	"chr4"	"CpG"	"hg38"
79.4	2126	"chr5"	"CpG"	"hg38"
79.4	2154	"chr6"	"CpG"	"hg38"
79.4	2400	"chr7"	"CpG"	"hg38"
79.4	1970	"chr8"	"CpG"	"hg38"
79.4	1792	"chr9"	"CpG"	"hg38"
79.4	1638	"chrX"	"CpG"	"hg38"
79.4	294	"chrY"	"CpG"	"hg38"
79.5	3268	"chr1"	"CpG"	"hg38"
79.5	2044	"chr10"	"CpG"	"hg38"
79.5	1896	"chr11"	"CpG"	"hg38"
79.5	1808	"chr12"	"CpG"	"hg38"
79.5	1374	"chr13"	"CpG"	"hg38"
79.5	1176	"chr14"	"CpG"	"hg38"
79.5	1304	"chr15"	"CpG"	"hg38"
79.5	1524	"chr16"	"CpG"	"hg38"
79.5	1416	"chr17"	"CpG"	"hg38"
79.5	1138	"chr18"	"CpG"	"hg38"
79.5	1164	"chr19"	"CpG"	"hg38"
79.5	3176	"chr2"	"CpG"	"hg38"
79.5	1064	"chr20"	"CpG"	"hg38"
79.5	558	"chr21"	"CpG"	"hg38"
79.5	742	"chr22"	"CpG"	"hg38"
79.5	2396	"chr3"	"CpG"	"hg38"
79.5	2230	"chr4"	"CpG"	"hg38"
79.5	2100	"chr5"	"CpG"	"hg38"
79.5	2118	"chr6"	"CpG"	"hg38"
79.5	2260	"chr7"	"CpG"	"hg38"
79.5	2020	"chr8"	"CpG"	"hg38"
79.5	1734	"chr9"	"CpG"	"hg38"
79.5	1716	"chrX"	"CpG"	"hg38"
79.5	240	"chrY"	"CpG"	"hg38"
79.6	3232	"chr1"	"CpG"	"hg38"
79.6	2080	"chr10"	"CpG"	"hg38"
79.6	1900	"chr11"	"CpG"	"hg38"
79.6	1862	"chr12"	"CpG"	"hg38"
79.6	1366	"chr13"	"CpG"	"hg38"
79.6	1234	"chr14"	"CpG"	"hg38"
79.6	1210	"chr15"	"CpG"	"hg38"
79.6	1568	"chr16"	"CpG"	"hg38"
79.6	1438	"chr17"	"CpG"	"hg38"
79.6	1170	"chr18"	"CpG"	"hg38"
79.6	1226	"chr19"	"CpG"	"hg38"
79.6	3098	"chr2"	"CpG"	"hg38"
79.6	1084	"chr20"	"CpG"	"hg38"
79.6	576	"chr21"	"CpG"	"hg38"
79.6	760	"chr22"	"CpG"	"hg38"
79.6	2528	"chr3"	"CpG"	"hg38"
79.6	2438	"chr4"	"CpG"	"hg38"
79.6	2178	"chr5"	"CpG"	"hg38"
79.6	2062	"chr6"	"CpG"	"hg38"
79.6	2252	"chr7"	"CpG"	"hg38"
79.6	1888	"chr8"	"CpG"	"hg38"
79.6	1578	"chr9"	"CpG"	"hg38"
79.6	1660	"chrX"	"CpG"	"hg38"
79.6	246	"chrY"	"CpG"	"hg38"
79.7	3300	"chr1"	"CpG"	"hg38"
79.7	2068	"chr10"	"CpG"	"hg38"
79.7	1994	"chr11"	"CpG"	"hg38"
79.7	1962	"chr12"	"CpG"	"hg38"
79.7	1320	"chr13"	"CpG"	"hg38"
79.7	1218	"chr14"	"CpG"	"hg38"
79.7	1240	"chr15"	"CpG"	"hg38"
79.7	1730	"chr16"	"CpG"	"hg38"
79.7	1440	"chr17"	"CpG"	"hg38"
79.7	1184	"chr18"	"CpG"	"hg38"
79.7	1186	"chr19"	"CpG"	"hg38"
79.7	3146	"chr2"	"CpG"	"hg38"
79.7	1148	"chr20"	"CpG"	"hg38"
79.7	542	"chr21"	"CpG"	"hg38"
79.7	792	"chr22"	"CpG"	"hg38"
79.7	2462	"chr3"	"CpG"	"hg38"
79.7	2362	"chr4"	"CpG"	"hg38"
79.7	2104	"chr5"	"CpG"	"hg38"
79.7	2096	"chr6"	"CpG"	"hg38"
79.7	2462	"chr7"	"CpG"	"hg38"
79.7	2032	"chr8"	"CpG"	"hg38"
79.7	1684	"chr9"	"CpG"	"hg38"
79.7	1690	"chrX"	"CpG"	"hg38"
79.7	242	"chrY"	"CpG"	"hg38"
79.8	3306	"chr1"	"CpG"	"hg38"
79.8	2046	"chr10"	"CpG"	"hg38"
79.8	1914	"chr11"	"CpG"	"hg38"
79.8	1660	"chr12"	"CpG"	"hg38"
79.8	1252	"chr13"	"CpG"	"hg38"
79.8	1288	"chr14"	"CpG"	"hg38"
79.8	1282	"chr15"	"CpG"	"hg38"
79.8	1680	"chr16"	"CpG"	"hg38"
79.8	1530	"chr17"	"CpG"	"hg38"
79.8	1170	"chr18"	"CpG"	"hg38"
79.8	1110	"chr19"	"CpG"	"hg38"
79.8	3198	"chr2"	"CpG"	"hg38"
79.8	1096	"chr20"	"CpG"	"hg38"
79.8	590	"chr21"	"CpG"	"hg38"
79.8	780	"chr22"	"CpG"	"hg38"
79.8	2420	"chr3"	"CpG"	"hg38"
79.8	2344	"chr4"	"CpG"	"hg38"
79.8	2312	"chr5"	"CpG"	"hg38"
79.8	2160	"chr6"	"CpG"	"hg38"
79.8	2338	"chr7"	"CpG"	"hg38"
79.8	2024	"chr8"	"CpG"	"hg38"
79.8	1870	"chr9"	"CpG"	"hg38"
79.8	1744	"chrX"	"CpG"	"hg38"
79.8	238	"chrY"	"CpG"	"hg38"
79.9	3316	"chr1"	"CpG"	"hg38"
79.9	2136	"chr10"	"CpG"	"hg38"
79.9	1974	"chr11"	"CpG"	"hg38"
79.9	1828	"chr12"	"CpG"	"hg38"
79.9	1326	"chr13"	"CpG"	"hg38"
79.9	1174	"chr14"	"CpG"	"hg38"
79.9	1228	"chr15"	"CpG"	"hg38"
79.9	1494	"chr16"	"CpG"	"hg38"
79.9	1566	"chr17"	"CpG"	"hg38"
79.9	1200	"chr18"	"CpG"	"hg38"
79.9	1156	"chr19"	"CpG"	"hg38"
79.9	3246	"chr2"	"CpG"	"hg38"
79.9	1150	"chr20"	"CpG"	"hg38"
79.9	628	"chr21"	"CpG"	"hg38"
79.9	806	"chr22"	"CpG"	"hg38"
79.9	2556	"chr3"	"CpG"	"hg38"
79.9	2266	"chr4"	"CpG"	"hg38"
79.9	2126	"chr5"	"CpG"	"hg38"
79.9	2108	"chr6"	"CpG"	"hg38"
79.9	2362	"chr7"	"CpG"	"hg38"
79.9	2002	"chr8"	"CpG"	"hg38"
79.9	1772	"chr9"	"CpG"	"hg38"
79.9	1790	"chrX"	"CpG"	"hg38"
79.9	286	"chrY"	"CpG"	"hg38"
80	3456	"chr1"	"CpG"	"hg38"
80	2114	"chr10"	"CpG"	"hg38"
80	1842	"chr11"	"CpG"	"hg38"
80	1874	"chr12"	"CpG"	"hg38"
80	1382	"chr13"	"CpG"	"hg38"
80	1120	"chr14"	"CpG"	"hg38"
80	1274	"chr15"	"CpG"	"hg38"
80	1522	"chr16"	"CpG"	"hg38"
80	1486	"chr17"	"CpG"	"hg38"
80	1254	"chr18"	"CpG"	"hg38"
80	1218	"chr19"	"CpG"	"hg38"
80	3164	"chr2"	"CpG"	"hg38"
80	1154	"chr20"	"CpG"	"hg38"
80	604	"chr21"	"CpG"	"hg38"
80	874	"chr22"	"CpG"	"hg38"
80	2434	"chr3"	"CpG"	"hg38"
80	2334	"chr4"	"CpG"	"hg38"
80	2236	"chr5"	"CpG"	"hg38"
80	2224	"chr6"	"CpG"	"hg38"
80	2434	"chr7"	"CpG"	"hg38"
80	1998	"chr8"	"CpG"	"hg38"
80	1820	"chr9"	"CpG"	"hg38"
80	1806	"chrX"	"CpG"	"hg38"
80	230	"chrY"	"CpG"	"hg38"
80.1	3416	"chr1"	"CpG"	"hg38"
80.1	2012	"chr10"	"CpG"	"hg38"
80.1	1980	"chr11"	"CpG"	"hg38"
80.1	1888	"chr12"	"CpG"	"hg38"
80.1	1384	"chr13"	"CpG"	"hg38"
80.1	1182	"chr14"	"CpG"	"hg38"
80.1	1266	"chr15"	"CpG"	"hg38"
80.1	1696	"chr16"	"CpG"	"hg38"
80.1	1442	"chr17"	"CpG"	"hg38"
80.1	1216	"chr18"	"CpG"	"hg38"
80.1	1280	"chr19"	"CpG"	"hg38"
80.1	3170	"chr2"	"CpG"	"hg38"
80.1	1204	"chr20"	"CpG"	"hg38"
80.1	612	"chr21"	"CpG"	"hg38"
80.1	798	"chr22"	"CpG"	"hg38"
80.1	2406	"chr3"	"CpG"	"hg38"
80.1	2392	"chr4"	"CpG"	"hg38"
80.1	2266	"chr5"	"CpG"	"hg38"
80.1	2158	"chr6"	"CpG"	"hg38"
80.1	2258	"chr7"	"CpG"	"hg38"
80.1	2086	"chr8"	"CpG"	"hg38"
80.1	1758	"chr9"	"CpG"	"hg38"
80.1	1756	"chrX"	"CpG"	"hg38"
80.1	232	"chrY"	"CpG"	"hg38"
80.2	3500	"chr1"	"CpG"	"hg38"
80.2	2162	"chr10"	"CpG"	"hg38"
80.2	2036	"chr11"	"CpG"	"hg38"
80.2	1848	"chr12"	"CpG"	"hg38"
80.2	1348	"chr13"	"CpG"	"hg38"
80.2	1234	"chr14"	"CpG"	"hg38"
80.2	1238	"chr15"	"CpG"	"hg38"
80.2	1618	"chr16"	"CpG"	"hg38"
80.2	1468	"chr17"	"CpG"	"hg38"
80.2	1198	"chr18"	"CpG"	"hg38"
80.2	1210	"chr19"	"CpG"	"hg38"
80.2	3328	"chr2"	"CpG"	"hg38"
80.2	1078	"chr20"	"CpG"	"hg38"
80.2	624	"chr21"	"CpG"	"hg38"
80.2	806	"chr22"	"CpG"	"hg38"
80.2	2506	"chr3"	"CpG"	"hg38"
80.2	2340	"chr4"	"CpG"	"hg38"
80.2	2314	"chr5"	"CpG"	"hg38"
80.2	2076	"chr6"	"CpG"	"hg38"
80.2	2366	"chr7"	"CpG"	"hg38"
80.2	2026	"chr8"	"CpG"	"hg38"
80.2	1844	"chr9"	"CpG"	"hg38"
80.2	1676	"chrX"	"CpG"	"hg38"
80.2	276	"chrY"	"CpG"	"hg38"
80.3	3314	"chr1"	"CpG"	"hg38"
80.3	2184	"chr10"	"CpG"	"hg38"
80.3	2020	"chr11"	"CpG"	"hg38"
80.3	1914	"chr12"	"CpG"	"hg38"
80.3	1336	"chr13"	"CpG"	"hg38"
80.3	1186	"chr14"	"CpG"	"hg38"
80.3	1262	"chr15"	"CpG"	"hg38"
80.3	1660	"chr16"	"CpG"	"hg38"
80.3	1522	"chr17"	"CpG"	"hg38"
80.3	1182	"chr18"	"CpG"	"hg38"
80.3	1194	"chr19"	"CpG"	"hg38"
80.3	3336	"chr2"	"CpG"	"hg38"
80.3	1168	"chr20"	"CpG"	"hg38"
80.3	654	"chr21"	"CpG"	"hg38"
80.3	824	"chr22"	"CpG"	"hg38"
80.3	2548	"chr3"	"CpG"	"hg38"
80.3	2338	"chr4"	"CpG"	"hg38"
80.3	2356	"chr5"	"CpG"	"hg38"
80.3	2108	"chr6"	"CpG"	"hg38"
80.3	2390	"chr7"	"CpG"	"hg38"
80.3	2044	"chr8"	"CpG"	"hg38"
80.3	1744	"chr9"	"CpG"	"hg38"
80.3	1790	"chrX"	"CpG"	"hg38"
80.3	224	"chrY"	"CpG"	"hg38"
80.4	3362	"chr1"	"CpG"	"hg38"
80.4	2166	"chr10"	"CpG"	"hg38"
80.4	2016	"chr11"	"CpG"	"hg38"
80.4	1930	"chr12"	"CpG"	"hg38"
80.4	1380	"chr13"	"CpG"	"hg38"
80.4	1196	"chr14"	"CpG"	"hg38"
80.4	1246	"chr15"	"CpG"	"hg38"
80.4	1638	"chr16"	"CpG"	"hg38"
80.4	1414	"chr17"	"CpG"	"hg38"
80.4	1236	"chr18"	"CpG"	"hg38"
80.4	1110	"chr19"	"CpG"	"hg38"
80.4	3260	"chr2"	"CpG"	"hg38"
80.4	1202	"chr20"	"CpG"	"hg38"
80.4	622	"chr21"	"CpG"	"hg38"
80.4	788	"chr22"	"CpG"	"hg38"
80.4	2426	"chr3"	"CpG"	"hg38"
80.4	2428	"chr4"	"CpG"	"hg38"
80.4	2248	"chr5"	"CpG"	"hg38"
80.4	2306	"chr6"	"CpG"	"hg38"
80.4	2390	"chr7"	"CpG"	"hg38"
80.4	2006	"chr8"	"CpG"	"hg38"
80.4	1876	"chr9"	"CpG"	"hg38"
80.4	1790	"chrX"	"CpG"	"hg38"
80.4	256	"chrY"	"CpG"	"hg38"
80.5	3554	"chr1"	"CpG"	"hg38"
80.5	2182	"chr10"	"CpG"	"hg38"
80.5	2008	"chr11"	"CpG"	"hg38"
80.5	1928	"chr12"	"CpG"	"hg38"
80.5	1278	"chr13"	"CpG"	"hg38"
80.5	1204	"chr14"	"CpG"	"hg38"
80.5	1384	"chr15"	"CpG"	"hg38"
80.5	1652	"chr16"	"CpG"	"hg38"
80.5	1486	"chr17"	"CpG"	"hg38"
80.5	1278	"chr18"	"CpG"	"hg38"
80.5	1244	"chr19"	"CpG"	"hg38"
80.5	3494	"chr2"	"CpG"	"hg38"
80.5	1242	"chr20"	"CpG"	"hg38"
80.5	600	"chr21"	"CpG"	"hg38"
80.5	804	"chr22"	"CpG"	"hg38"
80.5	2450	"chr3"	"CpG"	"hg38"
80.5	2432	"chr4"	"CpG"	"hg38"
80.5	2432	"chr5"	"CpG"	"hg38"
80.5	2244	"chr6"	"CpG"	"hg38"
80.5	2462	"chr7"	"CpG"	"hg38"
80.5	1994	"chr8"	"CpG"	"hg38"
80.5	1814	"chr9"	"CpG"	"hg38"
80.5	1760	"chrX"	"CpG"	"hg38"
80.5	244	"chrY"	"CpG"	"hg38"
80.6	3524	"chr1"	"CpG"	"hg38"
80.6	2070	"chr10"	"CpG"	"hg38"
80.6	1984	"chr11"	"CpG"	"hg38"
80.6	1866	"chr12"	"CpG"	"hg38"
80.6	1354	"chr13"	"CpG"	"hg38"
80.6	1192	"chr14"	"CpG"	"hg38"
80.6	1274	"chr15"	"CpG"	"hg38"
80.6	1724	"chr16"	"CpG"	"hg38"
80.6	1534	"chr17"	"CpG"	"hg38"
80.6	1188	"chr18"	"CpG"	"hg38"
80.6	1308	"chr19"	"CpG"	"hg38"
80.6	3376	"chr2"	"CpG"	"hg38"
80.6	1178	"chr20"	"CpG"	"hg38"
80.6	558	"chr21"	"CpG"	"hg38"
80.6	818	"chr22"	"CpG"	"hg38"
80.6	2432	"chr3"	"CpG"	"hg38"
80.6	2392	"chr4"	"CpG"	"hg38"
80.6	2360	"chr5"	"CpG"	"hg38"
80.6	2240	"chr6"	"CpG"	"hg38"
80.6	2460	"chr7"	"CpG"	"hg38"
80.6	2182	"chr8"	"CpG"	"hg38"
80.6	1838	"chr9"	"CpG"	"hg38"
80.6	1766	"chrX"	"CpG"	"hg38"
80.6	228	"chrY"	"CpG"	"hg38"
80.7	3408	"chr1"	"CpG"	"hg38"
80.7	2216	"chr10"	"CpG"	"hg38"
80.7	2070	"chr11"	"CpG"	"hg38"
80.7	1866	"chr12"	"CpG"	"hg38"
80.7	1382	"chr13"	"CpG"	"hg38"
80.7	1356	"chr14"	"CpG"	"hg38"
80.7	1278	"chr15"	"CpG"	"hg38"
80.7	1760	"chr16"	"CpG"	"hg38"
80.7	1390	"chr17"	"CpG"	"hg38"
80.7	1236	"chr18"	"CpG"	"hg38"
80.7	1196	"chr19"	"CpG"	"hg38"
80.7	3320	"chr2"	"CpG"	"hg38"
80.7	1112	"chr20"	"CpG"	"hg38"
80.7	594	"chr21"	"CpG"	"hg38"
80.7	782	"chr22"	"CpG"	"hg38"
80.7	2546	"chr3"	"CpG"	"hg38"
80.7	2406	"chr4"	"CpG"	"hg38"
80.7	2326	"chr5"	"CpG"	"hg38"
80.7	2278	"chr6"	"CpG"	"hg38"
80.7	2482	"chr7"	"CpG"	"hg38"
80.7	2168	"chr8"	"CpG"	"hg38"
80.7	1890	"chr9"	"CpG"	"hg38"
80.7	1760	"chrX"	"CpG"	"hg38"
80.7	274	"chrY"	"CpG"	"hg38"
80.8	3350	"chr1"	"CpG"	"hg38"
80.8	2176	"chr10"	"CpG"	"hg38"
80.8	2062	"chr11"	"CpG"	"hg38"
80.8	1904	"chr12"	"CpG"	"hg38"
80.8	1380	"chr13"	"CpG"	"hg38"
80.8	1244	"chr14"	"CpG"	"hg38"
80.8	1262	"chr15"	"CpG"	"hg38"
80.8	1738	"chr16"	"CpG"	"hg38"
80.8	1590	"chr17"	"CpG"	"hg38"
80.8	1248	"chr18"	"CpG"	"hg38"
80.8	1274	"chr19"	"CpG"	"hg38"
80.8	3380	"chr2"	"CpG"	"hg38"
80.8	1098	"chr20"	"CpG"	"hg38"
80.8	580	"chr21"	"CpG"	"hg38"
80.8	866	"chr22"	"CpG"	"hg38"
80.8	2690	"chr3"	"CpG"	"hg38"
80.8	2648	"chr4"	"CpG"	"hg38"
80.8	2256	"chr5"	"CpG"	"hg38"
80.8	2314	"chr6"	"CpG"	"hg38"
80.8	2476	"chr7"	"CpG"	"hg38"
80.8	2046	"chr8"	"CpG"	"hg38"
80.8	1820	"chr9"	"CpG"	"hg38"
80.8	1698	"chrX"	"CpG"	"hg38"
80.8	314	"chrY"	"CpG"	"hg38"
80.9	3488	"chr1"	"CpG"	"hg38"
80.9	2238	"chr10"	"CpG"	"hg38"
80.9	2024	"chr11"	"CpG"	"hg38"
80.9	1874	"chr12"	"CpG"	"hg38"
80.9	1414	"chr13"	"CpG"	"hg38"
80.9	1266	"chr14"	"CpG"	"hg38"
80.9	1290	"chr15"	"CpG"	"hg38"
80.9	1740	"chr16"	"CpG"	"hg38"
80.9	1436	"chr17"	"CpG"	"hg38"
80.9	1356	"chr18"	"CpG"	"hg38"
80.9	1192	"chr19"	"CpG"	"hg38"
80.9	3314	"chr2"	"CpG"	"hg38"
80.9	1136	"chr20"	"CpG"	"hg38"
80.9	624	"chr21"	"CpG"	"hg38"
80.9	816	"chr22"	"CpG"	"hg38"
80.9	2568	"chr3"	"CpG"	"hg38"
80.9	2398	"chr4"	"CpG"	"hg38"
80.9	2406	"chr5"	"CpG"	"hg38"
80.9	2278	"chr6"	"CpG"	"hg38"
80.9	2420	"chr7"	"CpG"	"hg38"
80.9	2110	"chr8"	"CpG"	"hg38"
80.9	1920	"chr9"	"CpG"	"hg38"
80.9	1694	"chrX"	"CpG"	"hg38"
80.9	252	"chrY"	"CpG"	"hg38"
81	3568	"chr1"	"CpG"	"hg38"
81	2290	"chr10"	"CpG"	"hg38"
81	2114	"chr11"	"CpG"	"hg38"
81	1908	"chr12"	"CpG"	"hg38"
81	1394	"chr13"	"CpG"	"hg38"
81	1266	"chr14"	"CpG"	"hg38"
81	1352	"chr15"	"CpG"	"hg38"
81	1740	"chr16"	"CpG"	"hg38"
81	1598	"chr17"	"CpG"	"hg38"
81	1224	"chr18"	"CpG"	"hg38"
