"mp" "length" "chromosome" "type" "genome_id" "prop"
"19250" 81.4 278 "chrY" "GC" "hs1" 9.00175579279119e-08
"19251" 81.5 3704 "chr1" "GC" "hs1" 1.1993706279316e-06
"19252" 81.5 2312 "chr10" "GC" "hs1" 7.48635229961627e-07
"19253" 81.5 2242 "chr11" "GC" "hs1" 7.25968938397045e-07
"19254" 81.5 2014 "chr12" "GC" "hs1" 6.52141588729549e-07
"19255" 81.5 1404 "chr13" "GC" "hs1" 4.54621047952476e-07
"19256" 81.5 1222 "chr14" "GC" "hs1" 3.95688689884562e-07
"19257" 81.5 1438 "chr15" "GC" "hs1" 4.65630389569559e-07
"19258" 81.5 1660 "chr16" "GC" "hs1" 5.37514914245805e-07
"19259" 81.5 1562 "chr17" "GC" "hs1" 5.0578210605539e-07
"19260" 81.5 1336 "chr18" "GC" "hs1" 4.3260236471831e-07
"19261" 81.5 1352 "chr19" "GC" "hs1" 4.37783231361643e-07
"19262" 81.5 3490 "chr2" "GC" "hs1" 1.13007653657702e-06
"19263" 81.5 1194 "chr20" "GC" "hs1" 3.86622173258729e-07
"19264" 81.5 616 "chr21" "GC" "hs1" 1.99463365768323e-07
"19265" 81.5 1028 "chr22" "GC" "hs1" 3.32870681834149e-07
"19266" 81.5 2666 "chr3" "GC" "hs1" 8.63261904445371e-07
"19267" 81.5 2460 "chr4" "GC" "hs1" 7.96558246412458e-07
"19268" 81.5 2520 "chr5" "GC" "hs1" 8.15986496324957e-07
"19269" 81.5 2350 "chr6" "GC" "hs1" 7.60939788239543e-07
"19270" 81.5 2668 "chr7" "GC" "hs1" 8.63909512775787e-07
"19271" 81.5 2208 "chr8" "GC" "hs1" 7.14959596779962e-07
"19272" 81.5 1870 "chr9" "GC" "hs1" 6.05513788939551e-07
"19273" 81.5 1882 "chrX" "GC" "hs1" 6.09399438922051e-07
"19274" 81.5 218 "chrY" "GC" "hs1" 7.05893080154129e-08
"19275" 81.6 3574 "chr1" "GC" "hs1" 1.15727608645452e-06
"19276" 81.6 2338 "chr10" "GC" "hs1" 7.57054138257043e-07
"19277" 81.6 2072 "chr11" "GC" "hs1" 6.70922230311631e-07
"19278" 81.6 2044 "chr12" "GC" "hs1" 6.61855713685798e-07
"19279" 81.6 1464 "chr13" "GC" "hs1" 4.74049297864975e-07
"19280" 81.6 1234 "chr14" "GC" "hs1" 3.99574339867062e-07
"19281" 81.6 1442 "chr15" "GC" "hs1" 4.66925606230392e-07
"19282" 81.6 1824 "chr16" "GC" "hs1" 5.90618797339969e-07
"19283" 81.6 1656 "chr17" "GC" "hs1" 5.36219697584971e-07
"19284" 81.6 1370 "chr18" "GC" "hs1" 4.43611706335393e-07
"19285" 81.6 1330 "chr19" "GC" "hs1" 4.3065953972706e-07
"19286" 81.6 3422 "chr2" "GC" "hs1" 1.10805785334286e-06
"19287" 81.6 1330 "chr20" "GC" "hs1" 4.3065953972706e-07
"19288" 81.6 628 "chr21" "GC" "hs1" 2.03349015750823e-07
"19289" 81.6 918 "chr22" "GC" "hs1" 2.97252223661234e-07
"19290" 81.6 2692 "chr3" "GC" "hs1" 8.71680812740787e-07
"19291" 81.6 2640 "chr4" "GC" "hs1" 8.54842996149955e-07
"19292" 81.6 2408 "chr5" "GC" "hs1" 7.79720429821625e-07
"19293" 81.6 2374 "chr6" "GC" "hs1" 7.68711088204543e-07
"19294" 81.6 2610 "chr7" "GC" "hs1" 8.45128871193705e-07
"19295" 81.6 2196 "chr8" "GC" "hs1" 7.11073946797462e-07
"19296" 81.6 1962 "chr9" "GC" "hs1" 6.35303772138716e-07
"19297" 81.6 1960 "chrX" "GC" "hs1" 6.346561638083e-07
"19298" 81.6 310 "chrY" "GC" "hs1" 1.00379291214578e-07
"19299" 81.7 3834 "chr1" "GC" "hs1" 1.24146516940868e-06
"19300" 81.7 2286 "chr10" "GC" "hs1" 7.40216321666211e-07
"19301" 81.7 2134 "chr11" "GC" "hs1" 6.90998088554547e-07
"19302" 81.7 2060 "chr12" "GC" "hs1" 6.67036580329131e-07
"19303" 81.7 1476 "chr13" "GC" "hs1" 4.77934947847475e-07
"19304" 81.7 1256 "chr14" "GC" "hs1" 4.06698031501645e-07
"19305" 81.7 1396 "chr15" "GC" "hs1" 4.52030614630809e-07
"19306" 81.7 1652 "chr16" "GC" "hs1" 5.34924480924138e-07
"19307" 81.7 1616 "chr17" "GC" "hs1" 5.23267530976639e-07
"19308" 81.7 1286 "chr18" "GC" "hs1" 4.16412156457895e-07
"19309" 81.7 1392 "chr19" "GC" "hs1" 4.50735397969976e-07
"19310" 81.7 3524 "chr2" "GC" "hs1" 1.14108587819411e-06
"19311" 81.7 1156 "chr20" "GC" "hs1" 3.74317614980813e-07
"19312" 81.7 666 "chr21" "GC" "hs1" 2.15653574028739e-07
"19313" 81.7 804 "chr22" "GC" "hs1" 2.60338548827486e-07
"19314" 81.7 2700 "chr3" "GC" "hs1" 8.74271246062454e-07
"19315" 81.7 2532 "chr4" "GC" "hs1" 8.19872146307456e-07
"19316" 81.7 2478 "chr5" "GC" "hs1" 8.02386721386207e-07
"19317" 81.7 2310 "chr6" "GC" "hs1" 7.4798762163121e-07
"19318" 81.7 2576 "chr7" "GC" "hs1" 8.34119529576622e-07
"19319" 81.7 2330 "chr8" "GC" "hs1" 7.54463704935377e-07
"19320" 81.7 1974 "chr9" "GC" "hs1" 6.39189422121216e-07
"19321" 81.7 1884 "chrX" "GC" "hs1" 6.10047047252468e-07
"19322" 81.7 292 "chrY" "GC" "hs1" 9.45508162408283e-08
"19323" 81.8 3666 "chr1" "GC" "hs1" 1.18706606965369e-06
"19324" 81.8 2278 "chr10" "GC" "hs1" 7.37625888344544e-07
"19325" 81.8 2244 "chr11" "GC" "hs1" 7.26616546727461e-07
"19326" 81.8 2072 "chr12" "GC" "hs1" 6.70922230311631e-07
"19327" 81.8 1472 "chr13" "GC" "hs1" 4.76639731186641e-07
"19328" 81.8 1284 "chr14" "GC" "hs1" 4.15764548127478e-07
"19329" 81.8 1300 "chr15" "GC" "hs1" 4.20945414770811e-07
"19330" 81.8 1870 "chr16" "GC" "hs1" 6.05513788939551e-07
"19331" 81.8 1692 "chr17" "GC" "hs1" 5.47876647532471e-07
"19332" 81.8 1378 "chr18" "GC" "hs1" 4.4620213965706e-07
"19333" 81.8 1444 "chr19" "GC" "hs1" 4.67573214560808e-07
"19334" 81.8 3612 "chr2" "GC" "hs1" 1.16958064473244e-06
"19335" 81.8 1280 "chr20" "GC" "hs1" 4.14469331466645e-07
"19336" 81.8 682 "chr21" "GC" "hs1" 2.20834440672072e-07
"19337" 81.8 916 "chr22" "GC" "hs1" 2.96604615330818e-07
"19338" 81.8 2694 "chr3" "GC" "hs1" 8.72328421071204e-07
"19339" 81.8 2470 "chr4" "GC" "hs1" 7.99796288064541e-07
"19340" 81.8 2542 "chr5" "GC" "hs1" 8.2311018795954e-07
"19341" 81.8 2402 "chr6" "GC" "hs1" 7.77777604830375e-07
"19342" 81.8 2776 "chr7" "GC" "hs1" 8.98880362618286e-07
"19343" 81.8 2180 "chr8" "GC" "hs1" 7.05893080154129e-07
"19344" 81.8 1970 "chr9" "GC" "hs1" 6.37894205460383e-07
"19345" 81.8 1930 "chrX" "GC" "hs1" 6.2494203885205e-07
"19346" 81.8 272 "chrY" "GC" "hs1" 8.8074732936662e-08
"19347" 81.9 3636 "chr1" "GC" "hs1" 1.17735194469744e-06
"19348" 81.9 2450 "chr10" "GC" "hs1" 7.93320204760375e-07
"19349" 81.9 2100 "chr11" "GC" "hs1" 6.79988746937464e-07
"19350" 81.9 1908 "chr12" "GC" "hs1" 6.17818347217467e-07
"19351" 81.9 1424 "chr13" "GC" "hs1" 4.61097131256642e-07
"19352" 81.9 1256 "chr14" "GC" "hs1" 4.06698031501645e-07
"19353" 81.9 1362 "chr15" "GC" "hs1" 4.41021273013727e-07
"19354" 81.9 1806 "chr16" "GC" "hs1" 5.84790322366219e-07
"19355" 81.9 1736 "chr17" "GC" "hs1" 5.62124030801637e-07
"19356" 81.9 1368 "chr18" "GC" "hs1" 4.42964098004976e-07
"19357" 81.9 1296 "chr19" "GC" "hs1" 4.19650198109978e-07
"19358" 81.9 3610 "chr2" "GC" "hs1" 1.16893303640202e-06
"19359" 81.9 1238 "chr20" "GC" "hs1" 4.00869556527895e-07
"19360" 81.9 638 "chr21" "GC" "hs1" 2.06587057402906e-07
"19361" 81.9 916 "chr22" "GC" "hs1" 2.96604615330818e-07
"19362" 81.9 2792 "chr3" "GC" "hs1" 9.04061229261619e-07
"19363" 81.9 2542 "chr4" "GC" "hs1" 8.2311018795954e-07
"19364" 81.9 2458 "chr5" "GC" "hs1" 7.95910638082041e-07
"19365" 81.9 2436 "chr6" "GC" "hs1" 7.88786946447458e-07
"19366" 81.9 2672 "chr7" "GC" "hs1" 8.65204729436621e-07
"19367" 81.9 2344 "chr8" "GC" "hs1" 7.58996963248293e-07
"19368" 81.9 2062 "chr9" "GC" "hs1" 6.67684188659548e-07
"19369" 81.9 1928 "chrX" "GC" "hs1" 6.24294430521634e-07
"19370" 81.9 270 "chrY" "GC" "hs1" 8.74271246062453e-08
"19371" 82 3702 "chr1" "GC" "hs1" 1.19872301960119e-06
"19372" 82 2402 "chr10" "GC" "hs1" 7.77777604830375e-07
"19373" 82 2242 "chr11" "GC" "hs1" 7.25968938397045e-07
"19374" 82 2076 "chr12" "GC" "hs1" 6.72217446972464e-07
"19375" 82 1404 "chr13" "GC" "hs1" 4.54621047952476e-07
"19376" 82 1374 "chr14" "GC" "hs1" 4.44906922996226e-07
"19377" 82 1482 "chr15" "GC" "hs1" 4.79877772838725e-07
"19378" 82 1870 "chr16" "GC" "hs1" 6.05513788939551e-07
"19379" 82 1624 "chr17" "GC" "hs1" 5.25857964298305e-07
"19380" 82 1332 "chr18" "GC" "hs1" 4.31307148057477e-07
"19381" 82 1230 "chr19" "GC" "hs1" 3.98279123206229e-07
"19382" 82 3534 "chr2" "GC" "hs1" 1.14432391984619e-06
"19383" 82 1242 "chr20" "GC" "hs1" 4.02164773188729e-07
"19384" 82 646 "chr21" "GC" "hs1" 2.09177490724572e-07
"19385" 82 936 "chr22" "GC" "hs1" 3.03080698634984e-07
"19386" 82 2800 "chr3" "GC" "hs1" 9.06651662583285e-07
"19387" 82 2632 "chr4" "GC" "hs1" 8.52252562828288e-07
"19388" 82 2528 "chr5" "GC" "hs1" 8.18576929646623e-07
"19389" 82 2430 "chr6" "GC" "hs1" 7.86844121456208e-07
"19390" 82 2786 "chr7" "GC" "hs1" 9.02118404270369e-07
"19391" 82 2300 "chr8" "GC" "hs1" 7.44749579979127e-07
"19392" 82 1940 "chr9" "GC" "hs1" 6.28180080504133e-07
"19393" 82 1874 "chrX" "GC" "hs1" 6.06809005600384e-07
"19394" 82 286 "chrY" "GC" "hs1" 9.26079912495784e-08
"19395" 82 0.125 NA "GC" "Hypothetical" 0.00125
"19396" 82.1 3736 "chr1" "GC" "hs1" 1.20973236121827e-06
"19397" 82.1 2306 "chr10" "GC" "hs1" 7.46692404970377e-07
"19398" 82.1 2096 "chr11" "GC" "hs1" 6.78693530276631e-07
"19399" 82.1 2106 "chr12" "GC" "hs1" 6.81931571928714e-07
"19400" 82.1 1468 "chr13" "GC" "hs1" 4.75344514525808e-07
"19401" 82.1 1314 "chr14" "GC" "hs1" 4.25478673083727e-07
"19402" 82.1 1410 "chr15" "GC" "hs1" 4.56563872943726e-07
"19403" 82.1 1946 "chr16" "GC" "hs1" 6.30122905495383e-07
"19404" 82.1 1654 "chr17" "GC" "hs1" 5.35572089254555e-07
"19405" 82.1 1368 "chr18" "GC" "hs1" 4.42964098004976e-07
"19406" 82.1 1308 "chr19" "GC" "hs1" 4.23535848092477e-07
"19407" 82.1 3594 "chr2" "GC" "hs1" 1.16375216975869e-06
"19408" 82.1 1286 "chr20" "GC" "hs1" 4.16412156457895e-07
"19409" 82.1 634 "chr21" "GC" "hs1" 2.05291840742072e-07
"19410" 82.1 946 "chr22" "GC" "hs1" 3.06318740287067e-07
"19411" 82.1 2762 "chr3" "GC" "hs1" 8.94347104305369e-07
"19412" 82.1 2616 "chr4" "GC" "hs1" 8.47071696184955e-07
"19413" 82.1 2530 "chr5" "GC" "hs1" 8.1922453797704e-07
"19414" 82.1 2404 "chr6" "GC" "hs1" 7.78425213160792e-07
"19415" 82.1 2614 "chr7" "GC" "hs1" 8.46424087854538e-07
"19416" 82.1 2180 "chr8" "GC" "hs1" 7.05893080154129e-07
"19417" 82.1 2036 "chr9" "GC" "hs1" 6.59265280364132e-07
"19418" 82.1 1864 "chrX" "GC" "hs1" 6.03570963948301e-07
"19419" 82.1 304 "chrY" "GC" "hs1" 9.84364662233281e-08
"19420" 82.2 3810 "chr1" "GC" "hs1" 1.23369386944368e-06
"19421" 82.2 2554 "chr10" "GC" "hs1" 8.26995837942039e-07
"19422" 82.2 2312 "chr11" "GC" "hs1" 7.48635229961627e-07
"19423" 82.2 2248 "chr12" "GC" "hs1" 7.27911763388295e-07
"19424" 82.2 1362 "chr13" "GC" "hs1" 4.41021273013727e-07
"19425" 82.2 1434 "chr14" "GC" "hs1" 4.64335172908725e-07
"19426" 82.2 1504 "chr15" "GC" "hs1" 4.87001464473307e-07
"19427" 82.2 1838 "chr16" "GC" "hs1" 5.95152055652885e-07
"19428" 82.2 1634 "chr17" "GC" "hs1" 5.29096005950388e-07
"19429" 82.2 1338 "chr18" "GC" "hs1" 4.33249973048727e-07
"19430" 82.2 1364 "chr19" "GC" "hs1" 4.41668881344143e-07
"19431" 82.2 3624 "chr2" "GC" "hs1" 1.17346629471494e-06
"19432" 82.2 1234 "chr20" "GC" "hs1" 3.99574339867062e-07
"19433" 82.2 612 "chr21" "GC" "hs1" 1.98168149107489e-07
"19434" 82.2 928 "chr22" "GC" "hs1" 3.00490265313317e-07
"19435" 82.2 2970 "chr3" "GC" "hs1" 9.61698370668699e-07
"19436" 82.2 2666 "chr4" "GC" "hs1" 8.63261904445371e-07
"19437" 82.2 2540 "chr5" "GC" "hs1" 8.22462579629123e-07
"19438" 82.2 2456 "chr6" "GC" "hs1" 7.95263029751624e-07
"19439" 82.2 2756 "chr7" "GC" "hs1" 8.92404279314119e-07
"19440" 82.2 2282 "chr8" "GC" "hs1" 7.38921105005377e-07
"19441" 82.2 2066 "chr9" "GC" "hs1" 6.68979405320381e-07
"19442" 82.2 1996 "chrX" "GC" "hs1" 6.46313113755799e-07
"19443" 82.2 314 "chrY" "GC" "hs1" 1.01674507875411e-07
"19444" 82.3 3738 "chr1" "GC" "hs1" 1.21037996954869e-06
"19445" 82.3 2400 "chr10" "GC" "hs1" 7.77129996499959e-07
"19446" 82.3 2262 "chr11" "GC" "hs1" 7.32445021701211e-07
"19447" 82.3 2170 "chr12" "GC" "hs1" 7.02655038502046e-07
"19448" 82.3 1484 "chr13" "GC" "hs1" 4.80525381169141e-07
"19449" 82.3 1280 "chr14" "GC" "hs1" 4.14469331466645e-07
"19450" 82.3 1328 "chr15" "GC" "hs1" 4.30011931396644e-07
"19451" 82.3 1720 "chr16" "GC" "hs1" 5.56943164158304e-07
"19452" 82.3 1742 "chr17" "GC" "hs1" 5.64066855792887e-07
"19453" 82.3 1362 "chr18" "GC" "hs1" 4.41021273013727e-07
"19454" 82.3 1378 "chr19" "GC" "hs1" 4.4620213965706e-07
"19455" 82.3 3598 "chr2" "GC" "hs1" 1.16504738641952e-06
"19456" 82.3 1252 "chr20" "GC" "hs1" 4.05402814840812e-07
"19457" 82.3 604 "chr21" "GC" "hs1" 1.95577715785823e-07
"19458" 82.3 1010 "chr22" "GC" "hs1" 3.27042206860399e-07
"19459" 82.3 2834 "chr3" "GC" "hs1" 9.17661004200368e-07
"19460" 82.3 2710 "chr4" "GC" "hs1" 8.77509287714537e-07
"19461" 82.3 2686 "chr5" "GC" "hs1" 8.69737987749537e-07
"19462" 82.3 2568 "chr6" "GC" "hs1" 8.31529096254956e-07
"19463" 82.3 2658 "chr7" "GC" "hs1" 8.60671471123704e-07
"19464" 82.3 2284 "chr8" "GC" "hs1" 7.39568713335794e-07
"19465" 82.3 1890 "chr9" "GC" "hs1" 6.11989872243717e-07
"19466" 82.3 1878 "chrX" "GC" "hs1" 6.08104222261218e-07
"19467" 82.3 278 "chrY" "GC" "hs1" 9.00175579279119e-08
"19468" 82.4 3834 "chr1" "GC" "hs1" 1.24146516940868e-06
"19469" 82.4 2468 "chr10" "GC" "hs1" 7.99148679734124e-07
"19470" 82.4 2118 "chr11" "GC" "hs1" 6.85817221911214e-07
"19471" 82.4 2158 "chr12" "GC" "hs1" 6.98769388519546e-07
"19472" 82.4 1574 "chr13" "GC" "hs1" 5.0966775603789e-07
"19473" 82.4 1420 "chr14" "GC" "hs1" 4.59801914595809e-07
"19474" 82.4 1358 "chr15" "GC" "hs1" 4.39726056352893e-07
"19475" 82.4 1924 "chr16" "GC" "hs1" 6.229992138608e-07
"19476" 82.4 1698 "chr17" "GC" "hs1" 5.49819472523721e-07
"19477" 82.4 1406 "chr18" "GC" "hs1" 4.55268656282892e-07
"19478" 82.4 1380 "chr19" "GC" "hs1" 4.46849747987476e-07
"19479" 82.4 3554 "chr2" "GC" "hs1" 1.15080000315036e-06
"19480" 82.4 1382 "chr20" "GC" "hs1" 4.47497356317893e-07
"19481" 82.4 738 "chr21" "GC" "hs1" 2.38967473923737e-07
"19482" 82.4 820 "chr22" "GC" "hs1" 2.65519415470819e-07
"19483" 82.4 2820 "chr3" "GC" "hs1" 9.13127745887452e-07
"19484" 82.4 2864 "chr4" "GC" "hs1" 9.27375129156617e-07
"19485" 82.4 2496 "chr5" "GC" "hs1" 8.08215196359957e-07
"19486" 82.4 2518 "chr6" "GC" "hs1" 8.1533888799454e-07
"19487" 82.4 2788 "chr7" "GC" "hs1" 9.02766012600785e-07
"19488" 82.4 2440 "chr8" "GC" "hs1" 7.90082163108291e-07
"19489" 82.4 2054 "chr9" "GC" "hs1" 6.65093755337881e-07
"19490" 82.4 2034 "chrX" "GC" "hs1" 6.58617672033715e-07
"19491" 82.4 316 "chrY" "GC" "hs1" 1.02322116205828e-07
"19492" 82.5 3964 "chr1" "GC" "hs1" 1.28355971088577e-06
"19493" 82.5 2398 "chr10" "GC" "hs1" 7.76482388169542e-07
"19494" 82.5 2230 "chr11" "GC" "hs1" 7.22083288414545e-07
"19495" 82.5 2076 "chr12" "GC" "hs1" 6.72217446972464e-07
"19496" 82.5 1592 "chr13" "GC" "hs1" 5.15496231011639e-07
"19497" 82.5 1460 "chr14" "GC" "hs1" 4.72754081204142e-07
"19498" 82.5 1440 "chr15" "GC" "hs1" 4.66277997899975e-07
"19499" 82.5 1840 "chr16" "GC" "hs1" 5.95799663983302e-07
"19500" 82.5 1720 "chr17" "GC" "hs1" 5.56943164158304e-07
"19501" 82.5 1514 "chr18" "GC" "hs1" 4.90239506125391e-07
"19502" 82.5 1532 "chr19" "GC" "hs1" 4.9606798109914e-07
"19503" 82.5 3856 "chr2" "GC" "hs1" 1.24858886104327e-06
"19504" 82.5 1274 "chr20" "GC" "hs1" 4.12526506475395e-07
"19505" 82.5 760 "chr21" "GC" "hs1" 2.4609116555832e-07
"19506" 82.5 952 "chr22" "GC" "hs1" 3.08261565278317e-07
"19507" 82.5 2850 "chr3" "GC" "hs1" 9.22841870843701e-07
"19508" 82.5 2630 "chr4" "GC" "hs1" 8.51604954497871e-07
"19509" 82.5 2552 "chr5" "GC" "hs1" 8.26348229611623e-07
"19510" 82.5 2484 "chr6" "GC" "hs1" 8.04329546377457e-07
"19511" 82.5 2668 "chr7" "GC" "hs1" 8.63909512775787e-07
"19512" 82.5 2416 "chr8" "GC" "hs1" 7.82310863143292e-07
"19513" 82.5 2084 "chr9" "GC" "hs1" 6.74807880294131e-07
"19514" 82.5 2034 "chrX" "GC" "hs1" 6.58617672033715e-07
"19515" 82.5 256 "chrY" "GC" "hs1" 8.28938662933289e-08
"19516" 82.6 3944 "chr1" "GC" "hs1" 1.2770836275816e-06
"19517" 82.6 2374 "chr10" "GC" "hs1" 7.68711088204543e-07
"19518" 82.6 2272 "chr11" "GC" "hs1" 7.35683063353294e-07
"19519" 82.6 2152 "chr12" "GC" "hs1" 6.96826563528296e-07
"19520" 82.6 1666 "chr13" "GC" "hs1" 5.39457739237055e-07
"19521" 82.6 1368 "chr14" "GC" "hs1" 4.42964098004976e-07
"19522" 82.6 1438 "chr15" "GC" "hs1" 4.65630389569559e-07
"19523" 82.6 1948 "chr16" "GC" "hs1" 6.307705138258e-07
"19524" 82.6 1654 "chr17" "GC" "hs1" 5.35572089254555e-07
"19525" 82.6 1502 "chr18" "GC" "hs1" 4.86353856142891e-07
"19526" 82.6 1522 "chr19" "GC" "hs1" 4.92829939447057e-07
"19527" 82.6 3686 "chr2" "GC" "hs1" 1.19354215295785e-06
"19528" 82.6 1258 "chr20" "GC" "hs1" 4.07345639832062e-07
"19529" 82.6 692 "chr21" "GC" "hs1" 2.24072482324155e-07
"19530" 82.6 1050 "chr22" "GC" "hs1" 3.39994373468732e-07
"19531" 82.6 2796 "chr3" "GC" "hs1" 9.05356445922452e-07
"19532" 82.6 2720 "chr4" "GC" "hs1" 8.8074732936662e-07
"19533" 82.6 2614 "chr5" "GC" "hs1" 8.46424087854538e-07
"19534" 82.6 2526 "chr6" "GC" "hs1" 8.17929321316206e-07
"19535" 82.6 2826 "chr7" "GC" "hs1" 9.15070570878701e-07
"19536" 82.6 2438 "chr8" "GC" "hs1" 7.89434554777875e-07
"19537" 82.6 2080 "chr9" "GC" "hs1" 6.73512663633297e-07
"19538" 82.6 1992 "chrX" "GC" "hs1" 6.45017897094966e-07
"19539" 82.6 276 "chrY" "GC" "hs1" 8.93699495974953e-08
"19540" 82.7 3990 "chr1" "GC" "hs1" 1.29197861918118e-06
"19541" 82.7 2432 "chr10" "GC" "hs1" 7.87491729786625e-07
"19542" 82.7 2218 "chr11" "GC" "hs1" 7.18197638432045e-07
"19543" 82.7 2322 "chr12" "GC" "hs1" 7.5187327161371e-07
"19544" 82.7 1502 "chr13" "GC" "hs1" 4.86353856142891e-07
"19545" 82.7 1444 "chr14" "GC" "hs1" 4.67573214560808e-07
"19546" 82.7 1554 "chr15" "GC" "hs1" 5.03191672733723e-07
"19547" 82.7 1894 "chr16" "GC" "hs1" 6.13285088904551e-07
"19548" 82.7 1666 "chr17" "GC" "hs1" 5.39457739237055e-07
"19549" 82.7 1418 "chr18" "GC" "hs1" 4.59154306265392e-07
"19550" 82.7 1556 "chr19" "GC" "hs1" 5.0383928106414e-07
"19551" 82.7 3762 "chr2" "GC" "hs1" 1.21815126951369e-06
"19552" 82.7 1294 "chr20" "GC" "hs1" 4.19002589779561e-07
"19553" 82.7 696 "chr21" "GC" "hs1" 2.25367698984988e-07
"19554" 82.7 912 "chr22" "GC" "hs1" 2.95309398669984e-07
"19555" 82.7 2854 "chr3" "GC" "hs1" 9.24137087504534e-07
"19556" 82.7 2594 "chr4" "GC" "hs1" 8.39948004550372e-07
"19557" 82.7 2714 "chr5" "GC" "hs1" 8.7880450437537e-07
"19558" 82.7 2476 "chr6" "GC" "hs1" 8.01739113055791e-07
"19559" 82.7 2866 "chr7" "GC" "hs1" 9.28022737487034e-07
"19560" 82.7 2312 "chr8" "GC" "hs1" 7.48635229961627e-07
"19561" 82.7 2026 "chr9" "GC" "hs1" 6.56027238712048e-07
"19562" 82.7 1908 "chrX" "GC" "hs1" 6.17818347217467e-07
"19563" 82.7 264 "chrY" "GC" "hs1" 8.54842996149955e-08
"19564" 82.8 4034 "chr1" "GC" "hs1" 1.30622600245035e-06
"19565" 82.8 2424 "chr10" "GC" "hs1" 7.84901296464958e-07
"19566" 82.8 2238 "chr11" "GC" "hs1" 7.24673721736211e-07
"19567" 82.8 2256 "chr12" "GC" "hs1" 7.30502196709961e-07
"19568" 82.8 1552 "chr13" "GC" "hs1" 5.02544064403307e-07
"19569" 82.8 1358 "chr14" "GC" "hs1" 4.39726056352893e-07
"19570" 82.8 1536 "chr15" "GC" "hs1" 4.97363197759974e-07
"19571" 82.8 2082 "chr16" "GC" "hs1" 6.74160271963714e-07
"19572" 82.8 1760 "chr17" "GC" "hs1" 5.69895330766636e-07
"19573" 82.8 1406 "chr18" "GC" "hs1" 4.55268656282892e-07
"19574" 82.8 1504 "chr19" "GC" "hs1" 4.87001464473307e-07
"19575" 82.8 3902 "chr2" "GC" "hs1" 1.26348385264285e-06
"19576" 82.8 1364 "chr20" "GC" "hs1" 4.41668881344143e-07
"19577" 82.8 732 "chr21" "GC" "hs1" 2.37024648932487e-07
"19578" 82.8 976 "chr22" "GC" "hs1" 3.16032865243317e-07
"19579" 82.8 3038 "chr3" "GC" "hs1" 9.83717053902864e-07
"19580" 82.8 2756 "chr4" "GC" "hs1" 8.92404279314119e-07
"19581" 82.8 2542 "chr5" "GC" "hs1" 8.2311018795954e-07
"19582" 82.8 2688 "chr6" "GC" "hs1" 8.70385596079954e-07
"19583" 82.8 2760 "chr7" "GC" "hs1" 8.93699495974952e-07
"19584" 82.8 2382 "chr8" "GC" "hs1" 7.71301521526209e-07
"19585" 82.8 2116 "chr9" "GC" "hs1" 6.85169613580797e-07
"19586" 82.8 2018 "chrX" "GC" "hs1" 6.53436805390382e-07
"19587" 82.8 326 "chrY" "GC" "hs1" 1.05560157857911e-07
"19588" 82.9 3946 "chr1" "GC" "hs1" 1.27773123591202e-06
"19589" 82.9 2612 "chr10" "GC" "hs1" 8.45776479524122e-07
"19590" 82.9 2324 "chr11" "GC" "hs1" 7.52520879944127e-07
"19591" 82.9 2238 "chr12" "GC" "hs1" 7.24673721736211e-07
"19592" 82.9 1632 "chr13" "GC" "hs1" 5.28448397619972e-07
"19593" 82.9 1478 "chr14" "GC" "hs1" 4.78582556177891e-07
"19594" 82.9 1534 "chr15" "GC" "hs1" 4.96715589429557e-07
"19595" 82.9 1904 "chr16" "GC" "hs1" 6.16523130556634e-07
"19596" 82.9 1802 "chr17" "GC" "hs1" 5.83495105705386e-07
"19597" 82.9 1370 "chr18" "GC" "hs1" 4.43611706335393e-07
"19598" 82.9 1530 "chr19" "GC" "hs1" 4.95420372768724e-07
"19599" 82.9 3758 "chr2" "GC" "hs1" 1.21685605285285e-06
"19600" 82.9 1302 "chr20" "GC" "hs1" 4.21593023101228e-07
"19601" 82.9 724 "chr21" "GC" "hs1" 2.34434215610821e-07
"19602" 82.9 1014 "chr22" "GC" "hs1" 3.28337423521233e-07
"19603" 82.9 2942 "chr3" "GC" "hs1" 9.52631854042866e-07
"19604" 82.9 2734 "chr4" "GC" "hs1" 8.85280587679536e-07
"19605" 82.9 2708 "chr5" "GC" "hs1" 8.7686167938412e-07
"19606" 82.9 2622 "chr6" "GC" "hs1" 8.49014521176205e-07
"19607" 82.9 2816 "chr7" "GC" "hs1" 9.11832529226618e-07
"19608" 82.9 2380 "chr8" "GC" "hs1" 7.70653913195792e-07
"19609" 82.9 2058 "chr9" "GC" "hs1" 6.66388971998715e-07
"19610" 82.9 1998 "chrX" "GC" "hs1" 6.46960722086216e-07
"19611" 82.9 310 "chrY" "GC" "hs1" 1.00379291214578e-07
"19612" 83 4248 "chr1" "GC" "hs1" 1.37552009380493e-06
"19613" 83 2642 "chr10" "GC" "hs1" 8.55490604480371e-07
"19614" 83 2396 "chr11" "GC" "hs1" 7.75834779839125e-07
"19615" 83 2418 "chr12" "GC" "hs1" 7.82958471473708e-07
"19616" 83 1686 "chr13" "GC" "hs1" 5.45933822541221e-07
"19617" 83 1412 "chr14" "GC" "hs1" 4.57211481274142e-07
"19618" 83 1506 "chr15" "GC" "hs1" 4.87649072803724e-07
"19619" 83 1878 "chr16" "GC" "hs1" 6.08104222261218e-07
